Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.32,6,114.21,188.6518443,0,0.07,0,0.17,0.95,0,0,95,7,0,0,0.25,0.73,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,79899,66,8754,798.99,1286.463153,798.99,0.005413721,100,1654987.444,DDoS-SlowLoris
29.6,6,114.14,98.14322912,0,0.05,0.01,0.24,0.87,0,0,87,5,0,1,0.18,0.7,0,0,0,0,0,0.89,0.09,0,0.02,0,0,0.98,0.98,54132,60,5858,541.32,988.0112652,541.32,0.01029458,100,976166.2602,DDoS-SlowLoris
30.76,6,117.28,116.075258,0,0.04,0,0.24,0.95,0,0,95,4,0,0,0.11,0.73,0,0,0,0,0,0.95,0.05,0,0,0,0,1,1,50091,60,2962,500.91,687.801579,500.91,0.008632948,100,473071.012,DDoS-SlowLoris
30.32,6,106.6,98.58393988,0,0.08,0,0.26,0.9,0,0,90,8,0,0,0.18,0.75,0.02,0,0,0,0,0.93,0.02,0,0.05,0,0,0.95,0.95,42534,60,1999,425.34,623.4428881,425.34,0.010275221,100,388681.0347,DDoS-SlowLoris
28.52,6,115.43,413.6777966,0,0.03,0,0.04,0.86,0,0,86,3,0,0,0.08,0.78,0.02,0,0,0,0,0.86,0.11,0,0.02,0.01,0,0.98,0.98,78338,60,2962,783.38,776.9756022,783.38,0.00241735,100,603691.0865,DDoS-SlowLoris
32.08,6,80.65,1610.462254,0,0.01,0,0.75,0.99,0,0,99,1,0,0,0.82,0.18,0,0,0,0,0,1,0,0,0,0,0,1,1,17094,66,2962,170.94,408.7319099,170.94,0.00063556,100,167061.7741,DDoS-SlowLoris
31.52,6,78.23,231.3646879,0,0,0,0.09,0.98,0,0,98,0,0,0,0.7,0.24,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,25665,62,4895,256.65,658.6644641,256.65,0.00432219,100,433838.8763,DDoS-SlowLoris
29.4,6,115.32,126.1441018,0,0.1,0,0.23,0.83,0,0,83,10,0,0,0.24,0.59,0,0,0,0,0,0.87,0.11,0,0.02,0,0,0.98,0.98,30068,60,2962,300.68,522.4601648,300.68,0.007927451,100,272964.6238,DDoS-SlowLoris
28.4,6,119.47,96.96189586,0,0.03,0.01,0.27,0.84,0,0,84,3,0,1,0.17,0.66,0,0,0,0,0,0.87,0.1,0,0.03,0,0,0.97,0.97,46145,60,5858,461.45,839.0379457,461.45,0.010342019,100,703984.6742,DDoS-SlowLoris
32.08,6,65.72,2349.67116,0,0.01,0,0.74,0.99,0,0,99,1,0,0,0.98,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,7531,66,156,75.31,10.1957557,75.31,0.000425601,100,103.9534343,DDoS-SlowLoris
31.44,6,90.65,330.1223899,0,0.06,0,0.08,0.94,0,0,94,6,0,0,0.65,0.31,0,0,0,0,0,0.96,0.03,0,0.01,0,0,0.99,0.99,31988,60,6343,319.88,822.9576775,319.88,0.003029199,100,677259.339,DDoS-SlowLoris
29.2,6,119.05,128.826474,0,0.1,0,0.37,0.82,0,0,82,10,0,0,0.2,0.62,0.04,0,0,0,0,0.86,0.14,0,0,0,0,1,1,36008,60,3489,360.08,675.0099839,360.08,0.00777813,100,455638.4784,DDoS-SlowLoris
31.56,6,107.07,227.6960126,0.04,0.05,0.03,0.21,0.92,0,0,92,5,4,3,0.14,0.76,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,48737,60,2962,487.37,695.9821729,487.37,0.004400811,100,484391.1849,DDoS-SlowLoris
27.76,6,109.07,305.5404885,0,0.06,0,0.09,0.82,0,0,82,6,0,0,0.15,0.65,0.04,0,0,0,0,0.84,0.05,0,0.1,0.01,0,0.9,0.9,65148,60,4410,651.48,945.6368436,651.48,0.003275049,100,894229.04,DDoS-SlowLoris
27.52,6,85.87,85.15639196,0.02,0.11,0,0.28,0.76,0,0,76,11,2,0,0.24,0.52,0.02,0,0,0,0,0.81,0.09,0,0.1,0,0,0.9,0.9,34424,60,4895,344.24,807.8216765,344.24,0.011747811,100,652575.861,DDoS-SlowLoris
28.48,6,95.96,115.2203767,0.04,0.07,0,0.43,0.86,0,0,86,7,4,0,0.22,0.49,0,0,0,0,0,0.88,0.03,0,0.09,0,0,0.91,0.91,20890,60,3168,208.9,441.3495946,208.9,0.00873735,100,194789.4646,DDoS-SlowLoris
29.36,6,74.98,167.5959831,0,0.09,0.05,0.56,0.82,0,0,82,9,0,5,0.72,0.15,0.04,0,0,0,0,0.9,0.1,0,0,0,0,1,1,10493,60,255,104.93,63.33034363,104.93,0.00598299,100,4010.732424,DDoS-SlowLoris
32.08,6,64,5178.664559,0,0.01,0,0.52,0.99,0,0,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7165,66,77,71.65,5.373663799,71.65,0.000231721,100,28.87626263,DDoS-SlowLoris
22.56,6,72.02,169.3881911,0,0.04,0,0.12,0.59,0,0,59,4,0,0,0.49,0.11,0,0,0,0,0,0.6,0.38,0,0.02,0,0,0.98,0.98,9209,60,255,92.09,60.47056133,92.09,0.005903609,100,3656.688788,DDoS-SlowLoris
25.6,6,70.39,287.6960876,0,0.04,0,0.59,0.71,0,0,71,4,0,0,0.56,0.17,0,0,0,0,0,0.73,0.24,0,0.02,0.01,0,0.98,0.98,8474,60,263,84.74,40.12370266,84.74,0.003664911,100,1609.911515,DDoS-SlowLoris
25.56,6,63.79,657.924879,0,0.02,0.49,0.31,0.46,0,0,46,2,0,49,0.91,0.06,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,6922,60,234,69.22,20.76252452,69.22,0.00151994,100,431.0824242,DDoS-SlowLoris
28.16,6,68.17,82.08677082,0,0.12,0.01,0.34,0.83,0,0,83,12,0,1,0.52,0.22,0.03,0,0,0,0,0.87,0.07,0,0.06,0,0,0.94,0.94,11356,60,255,113.56,70.46631404,113.56,0.01218224,100,4965.501414,DDoS-SlowLoris
28.28,6,66.06,104.1149481,0,0.13,0.02,0.49,0.77,0,0,77,13,0,2,0.57,0.23,0.05,0,0,0,0,0.83,0.1,0,0.07,0,0,0.93,0.93,10682,60,255,106.82,63.24912743,106.82,0.009606259,100,4000.452121,DDoS-SlowLoris
32,6,64,10337.92763,0,0,0,0.97,1,0,0,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7646,66,77,76.46,1.903850431,76.46,9.67E-05,100,3.624646465,DDoS-SlowLoris
31.2,6,65.28,1680.982706,0,0.02,0,0.18,0.94,0,0,94,2,0,0,0.96,0,0.04,0,0,0,0,0.96,0.04,0,0,0,0,1,1,7235,66,254,72.35,26.64369276,72.35,0.0005949,100,709.8863636,DDoS-SlowLoris
30.64,6,64.92,139.1294656,0,0.07,0.02,0.16,0.88,0,0,88,7,0,2,0.78,0.12,0,0,0,0,0,0.93,0.07,0,0,0,0,1,1,8861,60,255,88.61,54.38933626,88.61,0.00718756,100,2958.199899,DDoS-SlowLoris
27.48,6,77.88,101.4710297,0,0.1,0.04,0.32,0.73,0,0,73,10,0,4,0.36,0.43,0.08,0,0,0,0,0.82,0.13,0,0.05,0,0,0.95,0.95,29889,60,2882,298.89,491.8833091,298.89,0.00995477,100,241949.1898,DDoS-SlowLoris
26.28,6,80.08,79.10703421,0.03,0.13,0,0.33,0.7,0,0,70,13,3,0,0.37,0.34,0.06,0,0,0,0,0.75,0.2,0,0.05,0,0,0.95,0.95,11848,60,255,118.48,68.16934943,118.48,0.012675381,100,4647.060202,DDoS-SlowLoris
27.4,6,73.77,68.55025093,0.03,0.11,0.02,0.4,0.75,0,0,75,11,3,2,0.42,0.3,0.04,0,0,0,0,0.81,0.15,0,0.04,0,0,0.96,0.96,12604,60,255,126.04,73.98374378,126.04,0.014756439,100,5473.594343,DDoS-SlowLoris
27,6,83.69,111.7889331,0.02,0.14,0.02,0.33,0.73,0.02,0.01,73,14,2,2,0.25,0.28,0,0,0,0,0,0.8,0.11,0,0.09,0,0,0.91,0.91,17274,60,3691,172.74,370.8855801,172.74,0.00899102,100,137556.1135,DDoS-SlowLoris
29.24,6,101.35,134.8134091,0.02,0.13,0,0.36,0.83,0,0,83,13,2,0,0.29,0.38,0.02,0,0,0,0,0.87,0.12,0.01,0.01,0,0,0.99,0.99,18963,60,2480,189.63,315.3066699,189.63,0.007669671,100,99418.29606,DDoS-SlowLoris
25.72,6,93.29,102.9449599,0.01,0.05,0.02,0.37,0.74,0,0,74,5,1,2,0.25,0.47,0.04,0,0,0,0,0.79,0.14,0,0.07,0,0,0.93,0.93,36612,60,2962,366.12,623.2915118,366.12,0.00974355,100,388492.3087,DDoS-SlowLoris
30.44,6,121.03,281.8012202,0,0.03,0,0.07,0.94,0,0,94,3,0,0,0.08,0.83,0,0,0,0,0,0.94,0.06,0,0,0,0,1,1,94406,60,7306,944.06,1131.725114,944.06,0.003549562,100,1280801.734,DDoS-SlowLoris
32.16,6,100.86,532.2376344,0,0.02,0,0.06,1,0,0,100,2,0,0,0.08,0.92,0,0,0,0,0,1,0,0,0,0,0,1,1,124749,66,4410,1247.49,1013.444138,1247.49,0.001880009,100,1027069.02,DDoS-SlowLoris
31.28,6,131.15,803.2126176,0,0,0,0.02,0.97,0,0,97,0,0,0,0.01,0.96,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,100981,60,4410,1009.81,1013.874763,1009.81,0.001245019,100,1027942.034,DDoS-SlowLoris
30.2,6,155.06,204.3497919,0,0.06,0,0.16,0.91,0,0,91,6,0,0,0.14,0.74,0,0,0,0,0,0.93,0.07,0,0,0,0,1,1,46372,60,8754,463.72,1205.215368,463.72,0.004898081,100,1452544.082,DDoS-SlowLoris
30.92,6,105.09,440.5480718,0,0,0,0.47,0.96,0,0,96,0,0,0,0.43,0.52,0,0,0,0,0,0.96,0.04,0,0,0,0,1,1,53801,60,4410,538.01,900.4055483,538.01,0.00245034,100,810730.1514,DDoS-SlowLoris
31.84,6,67.31,1056.345421,0,0.01,0,0.36,0.98,0,0,98,1,0,0,0.95,0.04,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7779,66,414,77.79,43.88260165,77.79,0.00094667,100,1925.682727,DDoS-SlowLoris
26.8,6,84.83,125.3961022,0,0.09,0,0.19,0.77,0,0,77,9,0,0,0.39,0.39,0.06,0,0,0,0,0.79,0.1,0,0.1,0.01,0,0.9,0.9,28131,60,2962,281.31,523.1272456,281.31,0.008029721,100,273662.1151,DDoS-SlowLoris
27.92,6,102.1,322.1607323,0,0.06,0,0.11,0.82,0,0,82,6,0,0,0.12,0.69,0,0,0,0,0,0.85,0.03,0,0.11,0.01,0,0.89,0.89,79195,60,10202,791.95,1350.072915,791.95,0.00338259,100,1822696.876,DDoS-SlowLoris
29.68,6,121.55,168.1548131,0,0.04,0.01,0.28,0.91,0,0,91,4,0,1,0.26,0.59,0.04,0,0,0,0,0.92,0.08,0,0,0,0,1,1,42082,60,4410,420.82,806.380069,420.82,0.005989621,100,650248.8158,DDoS-SlowLoris
23.8,6,92.73,148.7834095,0,0.08,0.02,0.22,0.65,0,0,65,8,0,2,0.21,0.41,0,0,0,0,0,0.7,0.14,0,0.13,0.03,0,0.87,0.87,28261,60,4410,282.61,608.5299042,282.61,0.006813819,100,370308.6443,DDoS-SlowLoris
27.44,6,91.92,168.2807718,0,0.05,0,0.2,0.8,0,0,80,5,0,0,0.21,0.6,0.04,0,0,0,0,0.81,0.14,0,0.02,0.03,0,0.98,0.98,56431,60,2962,564.31,816.7023207,564.31,0.005944149,100,667002.6807,DDoS-SlowLoris
22.2,6,109.15,141.7392039,0,0.05,0,0.15,0.58,0,0,58,5,0,0,0.13,0.43,0,0,0,0,0,0.59,0.41,0,0,0,0,1,1,26239,60,1514,262.39,454.8028299,262.39,0.007094641,100,206845.614,DDoS-SlowLoris
26.36,6,101.2,166.3904537,0,0.09,0,0.21,0.75,0,0,75,9,0,0,0.26,0.45,0,0,0,0,0,0.78,0.19,0,0.01,0.02,0,0.99,0.99,39595,60,2962,395.95,629.4066049,395.95,0.00601598,100,396152.6742,DDoS-SlowLoris
30.6,6,111.47,137.1249077,0,0.02,0,0.21,0.98,0,0,98,2,0,0,0.13,0.76,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,82243,60,2962,822.43,909.0115984,822.43,0.00729265,100,826302.086,DDoS-SlowLoris
30.12,6,124.59,161.8558121,0,0.1,0,0.22,0.87,0,0,87,10,0,0,0.23,0.65,0.06,0,0,0,0,0.91,0.07,0,0.02,0,0,0.98,0.98,49044,60,5858,490.44,1072.822957,490.44,0.006214619,100,1150949.097,DDoS-SlowLoris
28.88,6,96.79,105.9288318,0,0.07,0.02,0.33,0.83,0,0,83,7,0,2,0.32,0.48,0.1,0,0,0,0,0.86,0.13,0,0.01,0,0,0.99,0.99,31769,60,1514,317.69,473.9065606,317.69,0.009606822,100,224587.4282,DDoS-SlowLoris
30.16,6,94.67,239.6179644,0,0.02,0,0.57,0.93,0,0,93,2,0,0,0.49,0.34,0,0,0,0,0,0.93,0.03,0,0.04,0,0,0.96,0.96,34505,60,7791,345.05,994.7486193,345.05,0.004244349,100,989524.8157,DDoS-SlowLoris
32.08,6,64,3585.886618,0,0.01,0,0.42,0.99,0,0,99,1,0,0,0.99,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7144,66,156,71.44,10.08080484,71.44,0.000278881,100,101.6226263,DDoS-SlowLoris
29.6,6,92.98,229.7128524,0,0.08,0.02,0.16,0.84,0,0,84,8,0,2,0.52,0.34,0,0,0,0,0,0.89,0.09,0,0.02,0,0,0.98,0.98,30613,60,2962,306.13,624.0109533,306.13,0.004353271,100,389389.6698,DDoS-SlowLoris
30.8,6,72.15,186.5591101,0,0.03,0,0.47,0.93,0,0,93,3,0,0,0.65,0.29,0.04,0,0,0,0,0.94,0.06,0,0,0,0,1,1,36203,66,2962,362.03,596.6978569,362.03,0.00536551,100,356048.3324,DDoS-SlowLoris
30.88,6,116.98,191.6563778,0,0.09,0.02,0.15,0.89,0,0,89,9,0,2,0.35,0.59,0,0,0,0,0,0.94,0.04,0,0.02,0,0,0.98,0.98,39387,60,2962,393.87,623.2136598,393.87,0.00522615,100,388395.2658,DDoS-SlowLoris
31.56,6,111.8,193.95751,0,0.05,0,0.24,0.95,0,0,95,5,0,0,0.17,0.79,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,74560,66,8754,745.6,1188.139229,745.6,0.005174298,100,1411674.828,DDoS-SlowLoris
28.76,6,108.17,152.488317,0,0.11,0,0.22,0.82,0,0,82,11,0,0,0.26,0.5,0,0,0,0,0,0.86,0.12,0,0.02,0,0,0.98,0.98,32365,60,2962,323.65,555.6722814,323.65,0.006559601,100,308771.6843,DDoS-SlowLoris
29.96,6,117.92,165.8735055,0.01,0.05,0,0.39,0.9,0,0,90,5,1,0,0.26,0.64,0.06,0,0,0,0,0.91,0.07,0,0.02,0,0,0.98,0.98,30888,60,2962,308.88,613.9929799,308.88,0.00603292,100,376987.3794,DDoS-SlowLoris
32.08,6,64,2821.900776,0,0.01,0,0.51,0.99,0,0,99,1,0,0,0.99,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7232,66,156,72.32,9.997858357,72.32,0.000354371,100,99.95717172,DDoS-SlowLoris
28.96,6,99.21,167.6378486,0,0.07,0,0.22,0.87,0,0,87,7,0,0,0.3,0.53,0.03,0,0,0,0,0.9,0.04,0,0.05,0.01,0,0.95,0.95,38099,60,4410,380.99,714.8650151,380.99,0.005982199,100,511031.9898,DDoS-SlowLoris
29.04,6,108.47,162.3540168,0.01,0.08,0.02,0.2,0.81,0,0,81,8,1,2,0.25,0.57,0.05,0,0,0,0,0.87,0.13,0,0,0,0,1,1,49912,60,5858,499.12,927.0119182,499.12,0.00635498,100,859351.0966,DDoS-SlowLoris
24,6,80.93,112.4512954,0.01,0.08,0.05,0.28,0.63,0,0,63,8,1,5,0.33,0.27,0.06,0,0,0,0,0.7,0.24,0,0.06,0,0,0.94,0.94,11286,60,255,112.86,69.720223,112.86,0.00889725,100,4860.909495,DDoS-SlowLoris
31.12,6,68.19,508.9007497,0,0.04,0,0.77,0.92,0,0,92,4,0,0,0.88,0.05,0.04,0,0,0,0,0.95,0.05,0,0,0,0,1,1,8306,66,274,83.06,33.24710666,83.06,0.001985321,100,1105.370101,DDoS-SlowLoris
30.16,6,73.08,287.1261264,0,0.1,0,0.08,0.87,0,0,87,10,0,0,0.76,0.13,0.06,0,0,0,0,0.9,0.07,0,0.03,0,0,0.97,0.97,8560,60,321,85.6,56.59085838,85.6,0.0034828,100,3202.525253,DDoS-SlowLoris
31.28,6,106.29,144.2221286,0.04,0.13,0.02,0.37,0.86,0,0,86,13,4,2,0.34,0.57,0,0,0,0,0,0.93,0.06,0,0.01,0,0,0.99,0.99,21607,60,3134,216.07,490.1681685,216.07,0.006945169,100,240264.8334,DDoS-SlowLoris
30.32,6,69.83,151.6014955,0,0.02,0,0.6,0.93,0,0,93,2,0,0,0.76,0.17,0,0,0,0,0,0.93,0.05,0,0.02,0,0,0.98,0.98,9970,60,255,99.7,59.11288636,99.7,0.006764462,100,3494.333333,DDoS-SlowLoris
32.12,6,69.66,858.5244439,0,0.03,0,0.37,0.99,0,0,99,3,0,0,0.92,0.07,0,0,0,0,0,1,0,0,0,0,0,1,1,7360,66,171,73.6,18.5352517,73.6,0.001164789,100,343.5555556,DDoS-SlowLoris
24.72,6,79.93,126.4606137,0.02,0.11,0.02,0.34,0.68,0,0,68,11,2,2,0.29,0.34,0.05,0,0,0,0,0.73,0.18,0,0.08,0.01,0,0.92,0.92,11873,60,423,118.73,84.44385559,118.73,0.007954271,100,7130.764747,DDoS-SlowLoris
25.2,6,77.46,77.66959224,0,0.12,0,0.37,0.73,0,0,73,12,0,0,0.37,0.27,0.03,0,0,0,0,0.77,0.1,0,0.13,0,0,0.87,0.87,10928,60,255,109.28,66.35321462,109.28,0.01287972,100,4402.749091,DDoS-SlowLoris
25.2,6,80.56,94.27185998,0,0.13,0.01,0.35,0.68,0,0,68,13,0,1,0.36,0.19,0.04,0,0,0,0,0.75,0.11,0,0.14,0,0,0.86,0.86,13883,60,792,138.83,121.3967579,138.83,0.010828948,100,14737.17283,DDoS-SlowLoris
21.2,6,70.06,117.2552955,0,0.11,0.02,0.23,0.48,0,0,48,11,0,2,0.39,0.14,0.04,0,0,0,0,0.53,0.45,0,0.02,0,0,0.98,0.98,10186,60,255,101.86,67.64345325,101.86,0.008574321,100,4575.636768,DDoS-SlowLoris
24.8,6,78.04,87.58524273,0,0.12,0,0.32,0.64,0,0,64,12,0,0,0.34,0.28,0.04,0,0,0,0,0.67,0.33,0,0,0,0,1,1,11846,60,321,118.46,75.24994312,118.46,0.01148917,100,5662.553939,DDoS-SlowLoris
26.08,6,65.6,65.65518468,0,0.14,0,0.32,0.73,0,0,73,14,0,0,0.41,0.31,0.11,0,0,0,0,0.76,0.14,0,0.1,0,0,0.9,0.9,11950,60,321,119.5,75.27048867,119.5,0.015231121,100,5665.646465,DDoS-SlowLoris
26.44,6,72.74,62.37424003,0,0.15,0.01,0.32,0.69,0,0,69,15,0,1,0.4,0.31,0.05,0,0,0,0,0.74,0.21,0,0.05,0,0,0.95,0.95,11603,60,385,116.03,74.54013291,116.03,0.016167579,100,5556.231414,DDoS-SlowLoris
27.2,6,96.23,113.0274197,0.02,0.1,0.02,0.35,0.75,0,0,75,10,2,2,0.29,0.46,0.06,0,0,0,0,0.8,0.13,0,0.07,0,0,0.93,0.93,17943,60,2480,179.43,336.2732852,179.43,0.009409542,100,113079.7223,DDoS-SlowLoris
29.72,6,90.36,88.29180579,0,0.11,0,0.34,0.87,0,0,87,11,0,0,0.3,0.51,0.04,0,0,0,0,0.89,0.09,0,0.02,0,0,0.98,0.98,36684,60,2962,366.84,602.384466,366.84,0.011460528,100,362867.0448,DDoS-SlowLoris
30.8,6,117.39,359.2342373,0,0,0,0.04,0.95,0,0,95,0,0,0,0.02,0.93,0.04,0,0,0,0,0.95,0.05,0,0,0,0,1,1,100515,66,2962,1005.15,849.1379036,1005.15,0.00278785,100,721035.1793,DDoS-SlowLoris
30.44,6,101.55,546.2122781,0,0,0,0.05,0.94,0,0,94,0,0,0,0.01,0.92,0,0,0,0,0,0.94,0.06,0,0,0,0,1,1,121520,60,2962,1215.2,920.9088067,1215.2,0.001843531,100,848073.0303,DDoS-SlowLoris
31.44,6,134.71,526.2852525,0,0.02,0,0.06,0.98,0,0,98,2,0,0,0.07,0.89,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,88540,60,7306,885.4,1200.434273,885.4,0.002217679,100,1441042.444,DDoS-SlowLoris
31.6,6,127.29,658.5881108,0,0.01,0,0.05,0.98,0,0,98,1,0,0,0.05,0.93,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,102822,60,4410,1028.22,1088.037197,1028.22,0.001520481,100,1183824.941,DDoS-SlowLoris
31.84,6,116.43,563.358307,0,0.06,0,0.05,0.96,0,0,96,6,0,0,0.11,0.87,0,0,0,0,0,0.98,0,0,0.02,0,0,0.98,0.98,99870,60,4410,998.7,1094.63324,998.7,0.001776049,100,1198221.929,DDoS-SlowLoris
30.88,6,108.01,251.2323509,0,0,0,0.51,0.97,0,0,97,0,0,0,0.56,0.37,0,0,0,0,0,0.97,0.01,0,0.02,0,0,0.98,0.98,15918,60,1514,159.18,315.9626106,159.18,0.00432703,100,99832.37131,DDoS-SlowLoris
31.6,6,94.15,801.1735941,0,0.04,0,0.14,0.95,0,0,95,4,0,0,0.52,0.42,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,57162,66,4895,571.62,1089.120355,571.62,0.00130872,100,1186183.147,DDoS-SlowLoris
31,6,86.66,213.4248439,0,0.05,0,0.4,0.94,0,0,94,5,0,0,0.65,0.22,0,0,0,0,0,0.95,0.04,0,0.01,0,0,0.99,0.99,10092,60,792,100.92,109.2123943,100.92,0.004774621,100,11927.34707,DDoS-SlowLoris
28,6,69.36363636,144.6055605,0,0.045454545,0,0.318181818,0.818181818,0,0,18,1,0,0,0.136363636,0.318181818,0.181818182,0,0,0,0,0.818181818,0.181818182,0,0,0,0,1,1,10203,66,2962,463.7727273,738.7970874,463.7727273,0.00695118,22,545821.1364,DDoS-SlowLoris
32,6,115.16,498.268423,0.01,0,0,0.52,0.99,0,0,99,0,1,0,0.44,0.54,0.01,0,0,0,0,0.99,0.01,0,0,0,0,1,1,49374,66,4410,493.74,947.9581419,493.74,0.00200695,100,898624.6388,DDoS-SlowLoris
32,6,64,16455.34937,0,0,0,1,1,0,0,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7675,75,77,76.75,0.479372485,76.75,6.16E-05,100,0.22979798,DDoS-SlowLoris
31.8,6,78.95,3172.479937,0.01,0,0,0.07,0.99,0,0,99,0,1,0,0.85,0.14,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,13723,60,1474,137.23,308.2366877,137.23,0.00031522,100,95009.85566,DDoS-SlowLoris
32,6,67.48,3291.74142,0,0,0,0.41,1,0,0,100,0,0,0,0.97,0.03,0,0,0,0,0,1,0,0,0,0,0,1,1,7106,66,140,71.06,8.755742704,71.06,0.000304461,100,76.6630303,DDoS-SlowLoris
31.64,6,67.57,2643.113531,0,0,0,0.43,0.98,0,0,98,0,0,0,0.95,0.02,0.01,0,0,0,0,0.98,0.02,0,0,0,0,1,1,7467,66,303,74.67,27.68584768,74.67,0.00037971,100,766.5061616,DDoS-SlowLoris
32,6,64,8110.263748,0,0,0,0,1,0,0,100,0,0,0,0.97,0.03,0,0,0,0,0,1,0,0,0,0,0,1,1,21080,66,8754,210.8,954.30059,210.8,0.00013783,100,910689.6162,DDoS-SlowLoris
34.16,6,64,10834.35538,0,0,0,0.62,1,0,0,100,0,0,0,0.97,0.03,0,0,0,0,0,1,0,0,0,0,0,1,1,11708,66,1474,117.08,239.8710799,117.08,9.23E-05,100,57538.13495,DDoS-SlowLoris
43.76,6,64,12631.16304,0,0,0,0,1,0,0,100,0,0,0,0.98,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,10592,78,1474,105.92,196.4245906,105.92,7.92E-05,100,38582.6198,DDoS-SlowLoris
34.16,6,65.87,891.7334603,0,0.01,0,0.04,0.94,0,0,94,1,0,0,0.76,0.16,0.03,0,0,0,0,0.95,0.04,0,0.01,0,0,0.99,0.99,68540,60,17442,685.4,2324.39089,685.4,0.001121421,100,5402793.01,DDoS-SlowLoris
31.76,6,82.04,3971.239478,0,0,0,0,0.99,0,0,99,0,0,0,0.89,0.1,0.01,0,0,0,0,0.99,0.01,0,0,0,0,1,1,6624,66,90,66.24,2.4,66.24,0.00025182,100,5.76,DDoS-SlowLoris
31.76,6,88.84,1493.208778,0,0,0,0.69,0.99,0,0,99,0,0,0,0.81,0.17,0.01,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7633,66,357,76.33,28.78062444,76.33,0.000669708,100,828.3243434,DDoS-SlowLoris
31.76,6,82.36,846.8824708,0,0.01,0,0.83,0.99,0,0,99,1,0,0,0.81,0.18,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,14878,60,4410,148.78,518.2975936,148.78,0.001180801,100,268632.3956,DDoS-SlowLoris
31.88,6,67.65,1061.706657,0,0,0,0.72,1,0,0,100,0,0,0,0.67,0.31,0,0,0,0,0,1,0,0,0,0,0,1,1,70524,75,4410,705.24,1092.190239,705.24,0.000943038,100,1192879.518,DDoS-SlowLoris
31.76,6,88.07,1348.564079,0,0,0,0.86,1,0,0,100,0,0,0,0.83,0.13,0,0,0,0,0,1,0,0,0,0,0,1,1,7645,60,156,76.45,9.801437742,76.45,0.000741541,100,96.06818182,DDoS-SlowLoris
30.84,6,142.4,288.6045255,0,0.03,0.01,0.12,0.93,0,0,93,3,0,1,0.01,0.91,0.02,0,0,0,0,0.95,0.04,0,0.01,0,0,0.99,0.99,84162,60,5858,841.62,1281.699549,841.62,0.003464949,100,1642753.733,DDoS-SlowLoris
32,6,101.56,1239.034132,0,0,0,0.35,1,0,0,100,0,0,0,0.73,0.27,0,0,0,0,0,1,0,0,0,0,0,1,1,8684,66,1514,86.84,145.3593054,86.84,0.00081625,100,21129.32768,DDoS-SlowLoris
32,6,64,10571.92116,0,0,0,0.07,1,0,0,100,0,0,0,0.99,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,6755,66,156,67.55,9.301216386,67.55,9.49E-05,100,86.51262626,DDoS-SlowLoris
41.72,6,67.48,3480.085959,0,0,0,0.02,1,0,0,100,0,0,0,0.97,0.03,0,0,0,0,0,1,0,0,0,0,0,1,1,7820,66,303,78.2,23.15298266,78.2,0.000287359,100,536.0606061,DDoS-SlowLoris
40.28,6,65.66,2891.506728,0,0,0,0.27,1,0,0,100,0,0,0,0.95,0.05,0,0,0,0,0,1,0,0,0,0,0,1,1,15183,66,2962,151.83,428.7961079,151.83,0.00034585,100,183866.1021,DDoS-SlowLoris
32,6,65.74,2575.926597,0,0,0,0.83,1,0,0,100,0,0,0,0.83,0.17,0,0,0,0,0,1,0,0,0,0,0,1,1,43689,66,4410,436.89,925.5011953,436.89,0.000388451,100,856552.4625,DDoS-SlowLoris
31.2,6,138.09,222.2183134,0.02,0,0,0.14,0.97,0,0,97,0,2,0,0.05,0.91,0,0,0,0,0,0.97,0.02,0,0.01,0,0,0.99,0.99,104679,60,14546,1046.79,1998.787154,1046.79,0.004500079,100,3995150.087,DDoS-SlowLoris
